Price,Close,High,Low,Open,Volume
Ticker,^IBEX,^IBEX,^IBEX,^IBEX,^IBEX
Date,,,,,
2000-01-04,0.5521206814403602,0.5735974505607166,0.5558447581308508,0.5824893825797153,0.0
2000-01-05,0.5196575031927376,0.5299305513634534,0.5242555991632087,0.5393389283559551,0.0
2000-01-07,0.5422730906737455,0.5365292805503781,0.5297074682573804,0.5220189352632427,0.0
2000-01-10,0.5489736055495374,0.5579325468876555,0.552147216365183,0.544243391179384,0.0
2000-01-11,0.5337675225625885,0.5456710784449719,0.533216440191115,0.5491666947053082,0.0
2000-01-12,0.5185895887338762,0.5184914989228186,0.5239254623725318,0.5280351646865222,0.0
2000-01-13,0.5261596818683657,0.5395450518115457,0.524510207970351,0.5191323094903166,0.0
2000-01-14,0.5499848525226375,0.5435439053967923,0.5385362117197781,0.5307629736959536,0.0
2000-01-17,0.5595867611278583,0.5607592695675572,0.5588348706670885,0.5508668825617764,0.0
2000-01-18,0.538861412695501,0.5570913014079955,0.5438373467989581,0.5596576943513232,0.0
2000-01-19,0.5440025564973218,0.5361984007494003,0.5343198823779933,0.539170724352463,0.0
2000-01-20,0.5370941070198695,0.5478927157273377,0.5379798305715988,0.5442528673055402,0.0
2000-01-21,0.529694200927307,0.530478953408893,0.5317544065251512,0.5374238379587548,0.0
2000-01-24,0.5283427644549966,0.5369358527417447,0.5321693777325183,0.5301091059581544,0.0
2000-01-25,0.5196953430447929,0.5141806217258584,0.5227369195297473,0.5237752718942412,0.0
2000-01-26,0.5355631619811009,0.5276805903507735,0.5335653688749402,0.5258398222799738,0.0
2000-01-27,0.5521206814403602,0.5512487227942375,0.5487138634053181,0.5408429786108251,0.0
2000-01-28,0.5334744944399644,0.5528843721046974,0.5395927391463429,0.552277546421053,0.0
2000-01-31,0.5170112977338773,0.5197110694986864,0.519124307082552,0.5292403114973572,0.0
2000-02-01,0.5297603745222431,0.5223487185344222,0.5256798720759608,0.5180299807815811,0.0
2000-02-02,0.5510811007243793,0.5438937141659339,0.5338577549067285,0.5301744500769503,0.0
2000-02-03,0.5840169079534062,0.5768590315050393,0.5604761782634227,0.5524924430691545,0.0
2000-02-04,0.5874191721147978,0.590132152676905,0.5889432957265033,0.5838065976994056,0.0
2000-02-07,0.5804918027113176,0.5904913700043628,0.5850099388942445,0.5871696935751263,0.0
2000-02-08,0.6114902095151077,0.6024125575126682,0.5871794328577657,0.5803220911267806,0.0
2000-02-09,0.6213851462429526,0.6277486481455976,0.621051332561362,0.6124864251691533,0.0
2000-02-10,0.6290496544229366,0.6244209131750114,0.6122508826895372,0.6207447551847396,0.0
2000-02-11,0.6679865853109846,0.6618672637757235,0.6477168411480851,0.6388960986298391,0.0
2000-02-14,0.670443776094212,0.7042768020207608,0.6665534635013393,0.6668098362540418,0.0
2000-02-15,0.642705872445089,0.6778913621283487,0.6487167103315601,0.6692387152368018,0.0
2000-02-16,0.6493213860922392,0.6549470728329099,0.6435760323328281,0.6418200927131865,0.0
2000-02-17,0.6579783136116178,0.657622477785835,0.6469811184837333,0.6483594680104834,0.0
2000-02-18,0.6618814482049721,0.6628503932537886,0.6656384888078373,0.6569167549168491,0.0
2000-02-21,0.6517029894636778,0.6457107323440927,0.6457454980957751,0.6537497862658492,0.0
2000-02-22,0.6343703990835373,0.656904003877649,0.6401803351510043,0.6507136338098978,0.0
2000-02-23,0.6566173710301323,0.6481120296663461,0.6463491245797384,0.637541504254137,0.0
2000-02-24,0.6603976645427897,0.6721907815387291,0.664534872296036,0.6555714758039,0.0
2000-02-25,0.6923979045028271,0.6837338198221363,0.6781271192773732,0.6690146134382537,0.0
2000-02-28,0.6712376746487988,0.6851991312447339,0.6702132362547901,0.6909401728276146,0.0
2000-02-29,0.6824651279229267,0.6772012976811304,0.6822302250023855,0.6730783530072864,0.0
2000-03-01,0.6780138692287015,0.684433420509837,0.6823434283515444,0.6811217330683152,0.0
2000-03-02,0.6941651178861367,0.685303109047553,0.6775611740300216,0.6767217259485863,0.0
2000-03-03,0.6975107145617673,0.6997862933086814,0.6648367658839338,0.692687071296606,0.0
2000-03-06,0.7042963229585227,0.6986613578757561,0.6990954480575033,0.6959941656203608,0.0
2000-03-07,0.6901580621381133,0.709589854842767,0.6968033672431235,0.7027016553059569,0.0
2000-03-08,0.6902619832927824,0.6858892568017769,0.6796834713610795,0.688726131034481,0.0
2000-03-09,0.6803292990052042,0.6884228362761027,0.6860125982669683,0.6888288460978336,0.0
2000-03-10,0.6756511857832906,0.6907674381012081,0.6771555787621997,0.6790104859541017,0.0
2000-03-13,0.66109705575956,0.6995971803204493,0.6537818807596956,0.6743862047705254,0.0
2000-03-14,0.6796299077884337,0.6707727371498173,0.6636294133352632,0.659999616878097,0.0
2000-03-15,0.6535175488082178,0.6623588628130315,0.6567530945640465,0.6702010206085012,0.0
2000-03-16,0.6517597492417609,0.6629260866258901,0.6560740300988046,0.6525073249354039,0.0
2000-03-17,0.6620515429545771,0.6703661335146942,0.6545648487117572,0.6507697687703149,0.0
2000-03-20,0.6613522440301288,0.6681067392741875,0.6692510979437913,0.6609430992962513,0.0
2000-03-21,0.6562393416788667,0.6535195990693614,0.6498768970813251,0.6602518443570022,0.0
2000-03-22,0.643376929918979,0.6642590210933128,0.6437551874847507,0.6551977802300211,0.0
2000-03-23,0.6340301172920048,0.6438578135027917,0.6323514020306471,0.6424834102394177,0.0
2000-03-24,0.6473083982552136,0.6407191604248514,0.6379920019040268,0.6332441968719662,0.0
2000-03-27,0.6424129366147869,0.6432244019531086,0.6464812011471763,0.6463696345257226,0.0
2000-03-28,0.6470532099846448,0.6461929246990201,0.6430477575823397,0.641530526372412,0.0
2000-03-29,0.6354760611021318,0.6373914056713221,0.6391710458285031,0.6455288516136264,0.0
2000-03-30,0.6113579546175579,0.6181625793559897,0.6188630680867204,0.6265274431108587,0.0
2000-03-31,0.6209598632227787,0.6160354925759186,0.6005546372201869,0.6108329721260188,0.0
2000-04-03,0.5974653759585423,0.6141162815135126,0.5994604869946738,0.6203243362287174,0.0
2000-04-04,0.5878067075752383,0.596428321138307,0.5950272260361982,0.5971002692823384,0.0
2000-04-05,0.5679979141935209,0.5819923887666107,0.5586745091827727,0.5875527555480633,0.0
2000-04-06,0.5900465499399524,0.5847623450991384,0.5796994978391232,0.5715313296208042,0.0
2000-04-07,0.607312966725157,0.5982434815023827,0.6052803365705328,0.5968667398024559,0.0
2000-04-10,0.6052433114023704,0.6103253680479974,0.6109303165978481,0.6068345281291854,0.0
2000-04-11,0.5812951150827573,0.5917676285977613,0.5881792058712889,0.6004446633539042,0.0
2000-04-12,0.5838278932777733,0.5865680625469876,0.5878490727041115,0.5811161300817056,0.0
2000-04-13,0.5937606698576737,0.5859346521806266,0.5765585142316592,0.5836197649385344,0.0
2000-04-14,0.5669867595127428,0.5832403026263089,0.5712763156981326,0.5920181893943037,0.0
2000-04-17,0.5531319284134605,0.5487719123506989,0.5192279730512541,0.5579574540525181,0.0
