Price,Date,Close,High,Low,Open,Volume
Ticker,,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE
0,2000-01-04,0.6952468934863681,0.7334364134328775,0.6966989970097397,0.7507419102253914,0.1416568960919091
1,2000-01-05,0.6684979222929527,0.6774726041631125,0.6632572795524598,0.6962784450905939,0.1499933100193248
2,2000-01-06,0.6502469537680041,0.6523598312257226,0.6476168455416704,0.6694897859181244,0.17612276096408966
3,2000-01-07,0.6620987252443414,0.6492048771258332,0.6505802760991604,0.6512117380692162,0.1994139558798494
4,2000-01-08,0.6691563652049038,0.6563900528910159,0.6551077701549152,0.6551681901307912,0.18786731816321292
5,2000-01-09,0.6762140051654663,0.6635752286561988,0.6596352642106701,0.6591246421923663,0.17632068044657645
6,2000-01-10,0.6832716451260287,0.6707604044213815,0.6641627582664249,0.6630810942539413,0.16477404272993998
7,2000-01-11,0.6649999799061214,0.6715861825107086,0.6653975293725398,0.6842854288167652,0.19368146735751746
8,2000-01-12,0.6678600421167694,0.6492895537572541,0.657062824406264,0.6659866535648014,0.17484731342885804
9,2000-01-13,0.6675925925925926,0.6627776416472551,0.6651094362116323,0.6688509593064731,0.19432055087730304
10,2000-01-14,0.6936625916280864,0.6776631524313772,0.6696575298830083,0.6685831129621331,0.24707780193704856
11,2000-01-15,0.6944376125257201,0.6796041324401793,0.676983825047833,0.677286006165497,0.23384635574029652
12,2000-01-16,0.6952126334233539,0.6815451124489812,0.6843101202126578,0.6859888993688606,0.2206149095435445
13,2000-01-17,0.6959876543209876,0.6834860924577832,0.6916364153774825,0.6946917925722245,0.20738346334679247
14,2000-01-18,0.6620576332626028,0.6838249023737373,0.6614257225089086,0.6970203050067545,0.19179798397704304
15,2000-01-19,0.6498971193415638,0.6435936803731148,0.6496747973851953,0.6630399413032144,0.19383443947661508
16,2000-01-20,0.62997946405607,0.6407987311946022,0.62783990822821,0.6508407578019053,0.22657795160043737
17,2000-01-21,0.6294855565200618,0.6158130248994789,0.6193612069244452,0.6309141770808451,0.22652469464045524
18,2000-01-22,0.6317832245584705,0.6232734255643472,0.6234222117984818,0.6307492969620402,0.20115572286752031
19,2000-01-23,0.6340808925968793,0.6307338262292156,0.6274832166725184,0.6305844168432352,0.1757867510945854
20,2000-01-24,0.636378560635288,0.6381942268940839,0.631544221546555,0.6304195367244303,0.15041777932165046
21,2000-01-25,0.6146296497235081,0.6168928328830687,0.6143809232687429,0.6373227681265667,0.18060948987356298
22,2000-01-26,0.6355144233860596,0.6169352228939142,0.6159243871513866,0.6155415879243358,0.22967206766271836
23,2000-01-27,0.6489711934156378,0.6320960619679925,0.6375740807396408,0.6364573487397638,0.18316265119764252
24,2000-01-28,0.6355144233860596,0.6370720288996483,0.6332934806135511,0.6499340848459139,0.20619481332506362
25,2000-01-29,0.6281687376757543,0.6300492103223467,0.6258848539768613,0.6454418394771971,0.20719392900268585
26,2000-01-30,0.6208230519654492,0.6230263917450451,0.6184762273401716,0.6409495941084805,0.20819304468030805
27,2000-01-31,0.6134773662551439,0.6160035731677436,0.6110676007034819,0.6364573487397638,0.20919216035793028
28,2000-02-01,0.6180863996592078,0.6142037553413999,0.6080012725538158,0.6143875947901372,0.273351159986446
29,2000-02-02,0.6205349392361111,0.6095665983256979,0.609997526036407,0.6190034667084703,0.3010610962031912
30,2000-02-03,0.6249588075488682,0.6197937570886953,0.6120554778799319,0.621455639232104,0.4208482369725317
31,2000-02-04,0.5962962962962962,0.6137378787831793,0.5955095651551774,0.6258860713260126,0.5214442888686518
32,2000-02-05,0.5917421191808127,0.604364723653316,0.5906733783228938,0.6163177251963586,0.43997035619403074
33,2000-02-06,0.5871879420653291,0.5949915685234525,0.5858371914906103,0.6067493790667048,0.3584964235194097
34,2000-02-07,0.5826337649498455,0.5856184133935891,0.5810010046583267,0.5971810329370508,0.27702249084478864
35,2000-02-08,0.6170369968492798,0.5990853062781674,0.5844171243298342,0.5834982302218819,0.5006344150373361
36,2000-02-09,0.6231275519225822,0.631947800320303,0.6161507819513605,0.6179525068787812,0.41512571996611136
37,2000-02-10,0.6158024289480452,0.6042306264726651,0.6013952270389149,0.6240520986294358,0.5008789438025306
38,2000-02-11,0.5980040750385801,0.6054376044887919,0.5864956757889803,0.6167161072246672,0.7762582194752408
39,2000-02-12,0.5894512830611282,0.596389094807844,0.5796427028491044,0.6107745199979527,0.6248924209408361
40,2000-02-13,0.5808984910836762,0.5873405851268959,0.5727897299092285,0.6048329327712384,0.47352662240643134
41,2000-02-14,0.5723456991062242,0.578292075445948,0.5659367569693525,0.598891345544524,0.32216082387202666
42,2000-02-15,0.5593004517103909,0.5719397772353234,0.5546592210612078,0.573194899770932,0.3403092094564055
43,2000-02-16,0.5885596506880143,0.567683716756151,0.5607918773605403,0.5601302968828199,0.36404073744980475
44,2000-02-17,0.601296256108539,0.5919919066096366,0.5814536937723445,0.5894329083142444,0.34310463329206337
45,2000-02-18,0.5921810699588478,0.5923941981515888,0.5914347602134402,0.6021884112888278,0.24710046447321116
46,2000-02-19,0.5864609120477537,0.5874182312199329,0.5831000552471642,0.5991455077781088,0.23664381920420896
47,2000-02-20,0.5807407541366598,0.5824422642882768,0.5747653502808884,0.5961026042673899,0.2261871739352068
48,2000-02-21,0.5750205962255658,0.5774662973566209,0.5664306453146124,0.5930597007566709,0.2157305286662046
49,2000-02-22,0.5612551842206789,0.573061975229759,0.5608330765917826,0.5758737656881789,0.41290229854319777
50,2000-02-23,0.5878806785300926,0.5718973872244779,0.5633026188040124,0.5620879296685004,0.313986220452812
51,2000-02-24,0.5760699990354937,0.5976241949775074,0.5748682478730647,0.5887529287518662,0.27304249624391125
52,2000-02-25,0.5989711934156378,0.5783979470827918,0.5781198720773919,0.5769247255178682,0.26579796330881006
53,2000-02-26,0.5922222289201817,0.5835574317443283,0.5758835577083662,0.5845697832966781,0.24644559271989896
54,2000-02-27,0.5854732644247256,0.5887169164058647,0.5736472433393404,0.5922148410754879,0.2270932221309879
55,2000-02-28,0.5787242999292695,0.5938764010674011,0.5714109289703146,0.5998598988542978,0.2077408515420768
56,2000-02-29,0.6060905550733023,0.5884557525829475,0.580774609858353,0.5795829646505208,0.25230876853410195
57,2000-03-01,0.6333127371077675,0.6184809074357249,0.6081453693772345,0.6069898236500475,0.3378707205653088
58,2000-03-02,0.6471399377893517,0.6288987178572574,0.6269962283611088,0.6342523957758761,0.25304394120721696
59,2000-03-03,0.6585390946502058,0.6436783570045357,0.6432128486937132,0.648100112149337,0.24915505000171329
60,2000-03-04,0.6640466258359053,0.6498189119414728,0.6469171620120581,0.6519054688213238,0.26626186542405866
61,2000-03-05,0.6695541570216049,0.6559594668784099,0.6506214753304028,0.6557108254933105,0.28336868084640404
62,2000-03-06,0.6750616882073045,0.662100021815347,0.6543257886487477,0.6595161821652973,0.3004754962687494
63,2000-03-07,0.6542181069958847,0.6568064399731599,0.6560750477157438,0.676063290622138,0.2621150745570245
64,2000-03-08,0.6428395463605966,0.6380460686366649,0.6399613249753158,0.6551887833758983,0.2962002088216732
65,2000-03-09,0.6677160694765946,0.6517035097895076,0.6449004093997754,0.6437933401445324,0.2210927113476395
66,2000-03-10,0.675246953768004,0.6725178322368794,0.6697810270908058,0.6687067730512368,0.22598079377255262
67,2000-03-11,0.6682647663215877,0.6673089614895367,0.6593883702810049,0.671220792389166,0.21218973401615857
68,2000-03-12,0.6612825788751715,0.6621000907421939,0.6489957134712042,0.6737348117270952,0.1983986742597645
69,2000-03-13,0.6543003914287552,0.6568912199948511,0.6386030566614034,0.6762488310650243,0.18460761450337046
70,2000-03-14,0.6584568102173353,0.650750665057914,0.654346388264369,0.6552711898958137,0.16893624412156474
71,2000-03-15,0.6502057613168725,0.6396129481838981,0.641792882018867,0.6594337756453819,0.26937071213484537
72,2000-03-16,0.6729011943801441,0.6673725120423817,0.6522678368052228,0.6511704845000279,0.30665239712523007
73,2000-03-17,0.6730452674897119,0.68746692803727,0.6640187619289359,0.6738790650613058,0.2947939984527833
