Price,Date,Close,High,Low,Open,Volume
Ticker,,^N225,^N225,^N225,^N225,^N225
0,2000-01-04,0.3531380777895743,0.3556314612953159,0.35417610421998463,0.35054868308954,0.0
1,2000-01-05,0.33953294447518045,0.3502146925950432,0.3329529422829733,0.3524983432312897,0.0
2,2000-01-06,0.3284704825258091,0.3378343772068621,0.33136480506213667,0.3398224107648816,0.0
3,2000-01-07,0.3292135526300314,0.32909544936462126,0.32839409991788665,0.32860859370797235,0.0
4,2000-01-08,0.33407198246292213,0.33352236577842775,0.32971382121191034,0.3289926259723892,0.0
5,2000-01-09,0.3389304122958129,0.33794928219223425,0.33103354250593403,0.3293766582368061,0.0
6,2000-01-10,0.34378884212870364,0.34237619860604074,0.3323532637999577,0.32976069050122303,0.0
7,2000-01-11,0.3486472719615944,0.34680311501984723,0.3336729850939814,0.3301447227656399,0.0
8,2000-01-12,0.3435192107824252,0.34457604435062344,0.3449668429727006,0.3459068629601998,0.0
9,2000-01-13,0.3481261646099153,0.3455517166895325,0.346160813084784,0.3425721561376127,0.0
10,2000-01-14,0.351769355588587,0.35181853517406386,0.34813744094462246,0.3489414225351124,0.0
11,2000-01-15,0.3565050997674226,0.3555901809346462,0.3510219371179892,0.35034456912679474,0.0
12,2000-01-16,0.3612408439462582,0.35936182669522865,0.3539064332913559,0.351747715718477,0.0
13,2000-01-17,0.3659765881250938,0.363133472455811,0.35679092946472263,0.35315086231015935,0.0
14,2000-01-18,0.35886350452487237,0.3622475633512862,0.36033640613287526,0.36456810161347586,0.0
15,2000-01-19,0.3500314074408467,0.35546256619553657,0.35299875805503006,0.35776230456365476,0.0
16,2000-01-20,0.35329030556030405,0.3550259329978083,0.35369151905733526,0.35033649910285114,0.0
17,2000-01-21,0.3494503210774921,0.34996109134450687,0.3475247297504431,0.35224396454798135,0.0
18,2000-01-22,0.3512101287559553,0.3512329478767684,0.3491455742493707,0.351098559149584,0.0
19,2000-01-23,0.3529699364344186,0.35250480440902987,0.35076641874829834,0.34995315375118663,0.0
20,2000-01-24,0.35472974411288183,0.3537766609412914,0.35238726324722597,0.34880774835278927,0.0
21,2000-01-25,0.349965771121044,0.3539714161278012,0.3505556170586894,0.35252434023699386,0.0
22,2000-01-26,0.35633994100668775,0.354404256512809,0.35552223847530023,0.3518883070641805,0.0
23,2000-01-27,0.359252184684267,0.3571164624090955,0.35519126553490116,0.35610218535239635,0.0
24,2000-01-28,0.3659041399444848,0.3676425521118461,0.3630743180941601,0.3600980000650501,0.0
25,2000-01-29,0.36693783020056286,0.36709203875440494,0.3629456128310228,0.36122048275257906,0.0
26,2000-01-30,0.367971520456641,0.3665415253969638,0.3628169075678854,0.3623429654401081,0.0
27,2000-01-31,0.3690052107127191,0.3659910120395226,0.36268820230474813,0.36346544812763704,0.0
28,2000-02-01,0.36556724147274455,0.36640235981911445,0.3639483206663828,0.36823390998986394,0.0
29,2000-02-02,0.3701641506919271,0.37542287527241985,0.3715217160083904,0.36781040666190856,0.0
30,2000-02-03,0.3762974231610917,0.3759692701716039,0.3752590341848738,0.37152965012540884,0.0
31,2000-02-04,0.3756090788538554,0.37988488957060546,0.3783364917143453,0.3779588076291758,0.0
32,2000-02-05,0.37740512024389544,0.37926396015477837,0.3786176507365183,0.37762993493913066,0.0
33,2000-02-06,0.3792011616339355,0.3786430307389512,0.3788988097586914,0.37730106224908555,0.0
34,2000-02-07,0.38099720302397555,0.37802210132312414,0.3791799687808644,0.37697218955904044,0.0
35,2000-02-08,0.378734683866519,0.379047195161118,0.3807888424932416,0.38058877078937237,0.0
36,2000-02-09,0.3828397536444358,0.3808920537484663,0.38348255908289103,0.37985416803839056,0.0
37,2000-02-10,0.3740392913038154,0.377049991929498,0.3770879579848561,0.37941498580677335,0.0
38,2000-02-11,0.37290462579468403,0.3758205459394744,0.37594944929916957,0.3778141956822576,0.0
39,2000-02-12,0.37176996028555265,0.3745910999494508,0.374810940613483,0.3762134055577419,0.0
40,2000-02-13,0.37063529477642126,0.37336165395942716,0.3736724319277965,0.3746126154332262,0.0
41,2000-02-14,0.3695006292672899,0.37213220796940355,0.37253392324210993,0.37301182530871047,0.0
42,2000-02-15,0.36392535210789934,0.37038860598831974,0.36584901126250696,0.36974323503943296,0.0
43,2000-02-16,0.3707632480770745,0.3681359625666624,0.36493231932082776,0.36474783257530585,0.0
44,2000-02-17,0.3764446286276677,0.37375840515673114,0.3713956752106466,0.3714712000948458,0.0
45,2000-02-18,0.3763745472800507,0.37550171980351793,0.37590261842372114,0.37754533418812175,0.0
46,2000-02-19,0.3739580107952119,0.3745265455107237,0.37465406538651175,0.3764038677299826,0.0
47,2000-02-20,0.37154147431037304,0.3735513712179294,0.37340551234930236,0.3752624012718434,0.0
48,2000-02-21,0.36912493782553424,0.37257619692513516,0.37215695931209297,0.37412093481370423,0.0
49,2000-02-22,0.3645977635881651,0.37107148467858103,0.3665118259907159,0.368733847973171,0.0
50,2000-02-23,0.3684096924408766,0.3656405791308957,0.36709424337183466,0.36535608180854195,0.0
51,2000-02-24,0.36994334249206307,0.3706766298876372,0.372580725155978,0.3705825751725973,0.0
52,2000-02-25,0.37722729988878057,0.3741759593571384,0.3720160901852028,0.37079274165330034,0.0
53,2000-02-26,0.3762639411333999,0.3750290165737057,0.37374467176308424,0.3723673570394418,0.0
54,2000-02-27,0.3753005823780192,0.37588207379027294,0.3754732533409657,0.37394197242558325,0.0
55,2000-02-28,0.37433722362263855,0.37673513100684025,0.3772018349188471,0.3755165878117247,0.0
56,2000-02-29,0.3814136501753008,0.3789092172316964,0.37818525434168476,0.3748696601065874,0.0
57,2000-03-01,0.38502399413025423,0.3844042557944733,0.3859144050628897,0.3827957494088672,0.0
58,2000-03-02,0.3845345215219804,0.3855061828234862,0.38281968643152126,0.38478818067751797,0.0
59,2000-03-03,0.38046841789698094,0.3805524820762662,0.38151867431841274,0.38258794629231896,0.0
60,2000-03-04,0.3791759154153541,0.3817826559798422,0.38036364787805865,0.3827693681163086,0.0
61,2000-03-05,0.3778834129337273,0.3830128298834182,0.3792086214377045,0.3829507899402982,0.0
62,2000-03-06,0.37659091045210047,0.3842430037869942,0.3780535949973504,0.3831322117642878,0.0
63,2000-03-07,0.3809620468948992,0.37789383529294124,0.3769162737364587,0.3760802789841863,0.0
64,2000-03-08,0.37571754907805,0.37530840128849324,0.3765547173671954,0.37766897848354364,0.0
65,2000-03-09,0.3726297556656246,0.3761666688336462,0.3742646672846585,0.3745804650342651,0.0
66,2000-03-10,0.37523281013576026,0.37901777212910476,0.3763904472833712,0.37408225634180314,0.0
67,2000-03-11,0.3697109502803194,0.3768395866016113,0.3701979400931158,0.374049399815747,0.0
68,2000-03-12,0.36418909042487857,0.37466140107411783,0.36400543290286047,0.37401654328969075,0.0
69,2000-03-13,0.3586672305694377,0.3724832155466244,0.3578129257126051,0.3739836867636346,0.0
70,2000-03-14,0.3572458607662867,0.3599746341282604,0.35473367256515104,0.3565139295026054,0.0
71,2000-03-15,0.355376697706575,0.3536439699629346,0.34908796001216674,0.3559381332942283,0.0
72,2000-03-16,0.360538183185802,0.3593261206199209,0.35283593605022395,0.35521713429789425,0.0
73,2000-03-17,0.3697920383634765,0.3669849588397211,0.3659839143038422,0.36229938731081246,0.0
74,2000-03-18,0.37005833593889426,0.3671973850854967,0.36686997937428656,0.3642393634238298,0.0
75,2000-03-19,0.37032463351431194,0.36740981133127226,0.36775604444473087,0.36617933953684717,0.0
76,2000-03-20,0.3705909310897296,0.3676222375770478,0.3686421095151752,0.36811931564986455,0.0
77,2000-03-21,0.37085722866514736,0.3678346638228234,0.36952817458561954,0.3700592917628819,0.0
78,2000-03-22,0.37473594839034075,0.3717205728555146,0.3739105830031291,0.3704636576054853,0.0
79,2000-03-23,0.3738790971196003,0.372540624939166,0.37289895500101694,0.37451521312637814,0.0
80,2000-03-24,0.38137110490907866,0.3798996010866121,0.3767187557583767,0.374593434715603,0.0
81,2000-03-25,0.38455285966703234,0.3826779130268295,0.37852325529225217,0.3767968971103795,0.0
82,2000-03-26,0.387734614424986,0.3854562249670469,0.3803277548261276,0.3790003595051559,0.0
83,2000-03-27,0.3909163691829397,0.38823453690726434,0.38213225436000303,0.3812038218999324,0.0
84,2000-03-28,0.39367430689496696,0.3909558800341956,0.38610537772380943,0.389985160811151,0.0
85,2000-03-29,0.403496259718357,0.40334297651178613,0.397745036872074,0.393906904232608,0.0
86,2000-03-30,0.3956593293160192,0.40336090617191916,0.39872011535976687,0.40275758770671344,0.0
87,2000-03-31,0.39258013732105246,0.3957200550791114,0.3933792524016933,0.3928594727677547,0.0
88,2000-04-01,0.39641923664681056,0.39745494125318603,0.39350351688917484,0.3924336829330152,0.0
89,2000-04-02,0.40025833597256866,0.3991898274272607,0.3936277813766563,0.39200789309827583,0.0
90,2000-04-03,0.40409743529832676,0.40092471360133536,0.39375204586413787,0.3915821032635364,0.0
91,2000-04-04,0.400194181328704,0.4015375976568463,0.40159356751715486,0.40397858232938266,0.0
92,2000-04-05,0.3962879832497498,0.3987956813942494,0.39493443134407585,0.39803990935230316,0.0
93,2000-04-06,0.38921923447240303,0.39592222349048395,0.3907774598681191,0.3959630886904134,0.0
94,2000-04-07,0.39008232032761014,0.39317703161690126,0.3931853256595765,0.38986445631016575,0.0
95,2000-04-08,0.39369068230046456,0.394907492842802,0.3943320497802263,0.39084056413483165,0.0
96,2000-04-09,0.39729904427331897,0.3966379540687027,0.39547877390087605,0.3918166719594976,0.0
97,2000-04-10,0.4009074062461734,0.3983684152946035,0.39662549802152586,0.3927927797841635,0.0
98,2000-04-11,0.39805398702759043,0.3988615384151229,0.40101850637744857,0.3979750033025853,0.0
99,2000-04-12,0.40723695267077265,0.40405004874985523,0.39864006555164094,0.39595513395252613,0.0
100,2000-04-13,0.39816926911259143,0.401201588929929,0.3971103727999788,0.4036415435436804,0.0
101,2000-04-14,0.395457744418261,0.39731682923442585,0.3955009198559943,0.3953802023895715,0.0
102,2000-04-15,0.3814081468075308,0.3947386935211217,0.37842835784725964,0.39424905403347454,0.0
103,2000-04-16,0.3673585491968006,0.39216055780781744,0.361355795838525,0.3931179056773776,0.0
104,2000-04-17,0.35330895158607045,0.38958242209451327,0.34428323382979037,0.39198675732128063,0.0
105,2000-04-18,0.3521526670780242,0.359832805919259,0.34260798017521904,0.35502143621726157,0.0
106,2000-04-19,0.35561372737157937,0.3557792085908357,0.3499361288547049,0.35233751918269907,0.0
107,2000-04-20,0.3518512133735301,0.3613639529211375,0.3548247277738153,0.3536204224176215,0.0
108,2000-04-21,0.33096535540992,0.3580280017329132,0.329076203058618,0.3538904800045919,0.0
109,2000-04-22,0.3332064383726359,0.35526497597729645,0.330622114295284,0.34598881213191296,0.0
110,2000-04-23,0.3354475213353518,0.3525019502216796,0.33216802553195,0.3380871442592341,0.0
111,2000-04-24,0.3376886042980677,0.34973892446606286,0.333713936768616,0.33018547638655515,0.0
112,2000-04-25,0.3315461531351048,0.3392337527001343,0.3316186822756069,0.3356696340865245,0.0
113,2000-04-26,0.32746677215429654,0.3336103906403151,0.3248430047031435,0.33252941484097864,0.0
114,2000-04-27,0.32406361267759465,0.3279099655220394,0.3267425368360531,0.32650277860291366,0.0
115,2000-04-28,0.32271965563157246,0.3247196353555371,0.324192643454491,0.3239304008278576,0.0
116,2000-04-29,0.3269499943751637,0.32732916712969395,0.32471480144073245,0.32337664347058376,0.0
117,2000-04-30,0.33118033311875494,0.32993869890385086,0.3252369594269739,0.32282288611330984,0.0
118,2000-05-01,0.3354106718623462,0.3325482306780077,0.32575911741321534,0.32226912875603597,0.0
119,2000-05-02,0.33648296266299316,0.33793500167767315,0.3390948246307525,0.33756493685271116,0.0
120,2000-05-03,0.335303664071545,0.3373920931012927,0.33791291218996056,0.3374084744599186,0.0
121,2000-05-04,0.3341243654800969,0.3368491845249123,0.3367309997491686,0.337252012067126,0.0
122,2000-05-05,0.3329450668886487,0.33630627594853185,0.3355490873083766,0.3370955496743335,0.0
123,2000-05-06,0.33176576829720056,0.3357633673721514,0.33436717486758466,0.3369390872815409,0.0
124,2000-05-07,0.33058646970575245,0.335220458795771,0.3331852624267927,0.3367826248887483,0.0
125,2000-05-08,0.3294071711143043,0.33467755021939055,0.33200334998600073,0.3366261624959558,0.0
126,2000-05-09,0.3189021271983675,0.325171554737866,0.32056294651064005,0.32737843384382426,0.0
127,2000-05-10,0.3146735202837949,0.3149049853721701,0.30839039428367915,0.3169555944194459,0.0
128,2000-05-11,0.2904664183560599,0.30908543145435624,0.2901761667769982,0.311242997398844,0.0
129,2000-05-12,0.3045175553703622,0.30192235983060783,0.2956463142298164,0.292301959486837,0.0
130,2000-05-13,0.304082385223092,0.3022582727794261,0.29790854188748367,0.29655757132744703,0.0
131,2000-05-14,0.30364721507582176,0.30259418572824437,0.30017076954515093,0.3008131831680571,0.0
132,2000-05-15,0.3032120449285516,0.3029300986770626,0.3024329972028182,0.3050687950086671,0.0
133,2000-05-16,0.3102335147736922,0.30769841133585524,0.3051260766376996,0.30348660917149284,0.0
134,2000-05-17,0.3058821789093389,0.3116081691151979,0.3070644752114576,0.3107459992099735,0.0
135,2000-05-18,0.2948753663990967,0.3020074107825212,0.29588211941713954,0.3041432785483906,0.0
136,2000-05-19,0.28974845977260655,0.2900969444368022,0.28402629103303856,0.29219629981620376,0.0
137,2000-05-20,0.28509665157353625,0.2885509709851982,0.2800952971148015,0.2906455870724096,0.0
138,2000-05-21,0.28044484337446596,0.28700499753359426,0.27616430319656443,0.2890948743286154,0.0
139,2000-05-22,0.27579303517539566,0.2854590240819903,0.2722333092783274,0.28754416158482127,0.0
140,2000-05-23,0.27380449136867246,0.27636845652707515,0.27210072316342127,0.27404479846102336,0.0
141,2000-05-24,0.26569742450325917,0.26953145186356764,0.26339382948913004,0.2708756712368509,0.0
142,2000-05-25,0.2717086318904336,0.27284829532104116,0.2697409625569484,0.26652189331926956,0.0
143,2000-05-26,0.2646244986986388,0.2682865472883652,0.26321322507398054,0.27031904133533996,0.0
144,2000-05-27,0.26696242938858045,0.2685456749352139,0.264780181725711,0.26844731456767434,0.0
145,2000-05-28,0.26930036007852215,0.26880480258206263,0.26634713837744145,0.26657558780000873,0.0
146,2000-05-29,0.2716382907684638,0.26906393022891134,0.2679140950291719,0.2647038610323431,0.0
147,2000-05-30,0.2711494243003465,0.27612835998849805,0.2732902621537091,0.2719995373570559,0.0
