Price,Date,Close,High,Low,Open,Volume
Ticker,,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
0,2000-01-04,0.07772215966138529,0.07593783048210859,0.07198553327492985,0.07145064802076367,0.0
1,2000-01-05,0.07837386663678353,0.08108310036931846,0.07934480351474466,0.07920107387451453,0.0
2,2000-01-06,0.08905379758909743,0.08699497454940233,0.07972756196881398,0.07884599731560382,0.0
3,2000-01-07,0.09941919174687741,0.09852878892808539,0.09497817809590364,0.09293009645400407,0.0
4,2000-01-08,0.10128959364950425,0.1000894929715623,0.0969117486001997,0.09653162064978738,0.0
5,2000-01-09,0.10315999555213111,0.10165019701503922,0.09884531910449577,0.10013314484557068,0.0
6,2000-01-10,0.10503039745475795,0.10321090105851613,0.10077888960879183,0.10373466904135398,0.0
7,2000-01-11,0.09217136635398637,0.10340387947116977,0.09331290889743582,0.10689653780290143,0.0
8,2000-01-12,0.08395160280415642,0.09195666502212099,0.08661760147589681,0.09225813920785192,0.0
9,2000-01-13,0.08127906119596734,0.08309833645624812,0.0834084680278675,0.08506776636610303,0.0
10,2000-01-14,0.07820971451851483,0.08102314289249077,0.08001571413368574,0.08284399304767448,0.0
11,2000-01-15,0.0798159641394897,0.0810172037460692,0.0800789705906134,0.0817061992729714,0.0
12,2000-01-16,0.08142221376046456,0.08101126459964762,0.08014222704754105,0.08056840549826833,0.0
13,2000-01-17,0.08302846338143943,0.08100532545322606,0.08020548350446871,0.07943061172356525,0.0
14,2000-01-18,0.08170835070081323,0.08300547052783888,0.08396930321257584,0.08495586213195283,0.0
15,2000-01-19,0.0844838237602118,0.08302113552477633,0.08466359911180477,0.08277468446281627,0.0
16,2000-01-20,0.08962873846117769,0.08757216391747566,0.08822356018088101,0.08618489891402126,0.0
17,2000-01-21,0.0892787619162857,0.0894441908415636,0.09136309458043462,0.0918905885541429,0.0
18,2000-01-22,0.09008307205627664,0.08950661964106336,0.09073820406276394,0.09149140946239544,0.0
19,2000-01-23,0.09088738219626757,0.08956904844056314,0.09011331354509323,0.091092230370648,0.0
20,2000-01-24,0.09169169233625851,0.0896314772400629,0.08948842302742255,0.09069305127890054,0.0
21,2000-01-25,0.09152674732865973,0.09218862655692431,0.09305133751699063,0.09409434530184857,0.0
